b,yolov8_det_map5095,faster_rcnn_map5095,yolov8_det_map50,faster_rcnn_map50
143,0.525472784617864,0.3929521945456454,0.7300005274066521,0.5974893221443849
144,0.48715593463348816,0.36761068497157945,0.6773633918734201,0.5621124844947876
145,0.5187613504933394,0.4091352460597438,0.7213954357456318,0.6097511844237223
146,0.4727880793261874,0.3675609339082296,0.668733163207943,0.5639322999783402
147,0.5007905553677139,0.363642812103678,0.7009265473224028,0.5568791284534415
148,0.508434220954527,0.3622173315317881,0.7143104219321177,0.5631870388576258
149,0.46408259142313074,0.34956177401023975,0.6471417569234772,0.5494352987973202
150,0.5138163123564471,0.384511450864229,0.7042655960072931,0.5675672124186196
151,0.5021415860393585,0.3642019243087123,0.7045278514232387,0.5531862389273812
152,0.5160414244840511,0.3883122551943537,0.7214742244700775,0.5886857594408198
153,0.48373328981100955,0.37103820290129186,0.6755115255472957,0.5668703558390641
154,0.504994772082363,0.3746276241131377,0.7111518254230266,0.5605132847567121
155,0.5046074087536478,0.38047033893614945,0.7020786909864933,0.5897832752642367
156,0.4902144850093375,0.355686935564171,0.7013076477386258,0.5619362810113435
157,0.49937246260539614,0.3782718137884751,0.6911134701459684,0.5802802195642496
158,0.48542263060048646,0.3789689894348894,0.6733229554487848,0.5728081990241375
159,0.48986637837725483,0.368723139151882,0.6686047431326826,0.5600706211762301
160,0.486237072972063,0.36562311989395274,0.6844411172344312,0.5573968618579365
161,0.5052881709029508,0.36418930758045087,0.6953176559434072,0.5647402614339544
162,0.5012166265402668,0.3852439417644325,0.6856147100517589,0.5966715990400256
163,0.4991953096965463,0.35107904406691803,0.6921353956704615,0.5401236937086126
164,0.4978897305240856,0.36240219670341994,0.6904020674059089,0.5586586545543465
165,0.5030462018165852,0.38051779769358984,0.6968321896669597,0.5779804369537656
166,0.5317108798560529,0.39121698985663694,0.7272657692163396,0.6081526084205361
167,0.4780289167686812,0.35015572464429817,0.6869447476488357,0.5555286521303555
168,0.4914033795164439,0.35039979453347214,0.7027004494001207,0.555187939511146
169,0.474873469986898,0.36565424649548345,0.6866882608224902,0.5701059863178459
170,0.5084492590178195,0.3767580966604382,0.6957939194849722,0.5785082102199182
171,0.516941995901065,0.3694218773154262,0.7291510306204488,0.5823306936282937
172,0.4930526548367016,0.3713612124994673,0.6927961232646586,0.5648259155156408
173,0.49211412970687335,0.3643576210140741,0.6964000593409452,0.5523301383390513
174,0.5099522412398052,0.3730554383599481,0.7053028545683634,0.564393496935055
175,0.4640671850718421,0.3579412572901164,0.6363191714009286,0.5380186285478521
176,0.5186366990768292,0.3965564203735757,0.712449243235041,0.5990926118755667
177,0.5014755118340484,0.3868813734152704,0.7009527148388197,0.5906442231138401
178,0.5075637526698519,0.36796176738598385,0.7143527490743875,0.5685736796938098
179,0.4847805654087797,0.3695922739386645,0.669293072024184,0.5637559433386125
180,0.5036792179782937,0.37378899832436197,0.706793202977749,0.5831353968439354
181,0.5071267955234864,0.3755123790996027,0.6967387973816187,0.559442333469766
182,0.5250497020287903,0.3953455513402425,0.7088124113259736,0.5877783453159683
183,0.5020260535662127,0.38734128503312454,0.6954077292710095,0.5965162569268815
184,0.47822472427497176,0.33944444801643386,0.6772066068828342,0.5330407652377068
185,0.5011076953471899,0.370498632074748,0.6901358248529583,0.5665822293653547
186,0.4908529759589349,0.36223330546039845,0.684546298737989,0.5870429290637816
187,0.4828890177627891,0.35120114816491776,0.6936223076725455,0.5569249396852854
188,0.49752609322951996,0.35079791234335045,0.6958281726511434,0.5350566333107649
189,0.48117175800649814,0.3681430681023362,0.672859510912321,0.5545617719743114
190,0.5180281129166823,0.39822228770454793,0.7159438338874687,0.6096860820681532
191,0.4847297155136104,0.36718674631236975,0.6905094987932286,0.5728120432687208
192,0.49993939784687785,0.3836416000548886,0.6876482539157243,0.5703768786934164
193,0.5152597909809771,0.40440888590852064,0.7125160106571415,0.6106793951075075
194,0.5242878095004764,0.38923954844334485,0.710286480325578,0.6034300623707144
195,0.484953996845451,0.3667247182745387,0.6801687783634692,0.5659365427557528
196,0.508963108788446,0.3720325215598306,0.6982118774526703,0.549374087390884
197,0.49443941862554813,0.3607332677470466,0.6812846814660832,0.5542917400316458
198,0.5234324198590615,0.392150634682837,0.708437888660304,0.5950655151273989
199,0.47340990129452976,0.35341186751073406,0.6500674287224699,0.5325264444202805
200,0.49301904593895773,0.3454675534623408,0.684228729134267,0.528078632504227
201,0.5216355628559963,0.39818220619914657,0.715268797336842,0.6034219407385941
202,0.49911000663816274,0.3542749356148687,0.6956123362482719,0.543583245127912
203,0.4984269005741944,0.36502710076064687,0.6814454391137577,0.552799537098104
204,0.5087291767445777,0.39066725079529646,0.6979541835323932,0.5730477922818656
205,0.4869699204647146,0.3652560266459329,0.6610082372923946,0.5551893699403105
206,0.4563980657675748,0.33871933046222646,0.6334495415349612,0.5225891780159093
207,0.49503610906917933,0.3709312154625624,0.7107155089113444,0.5801593130857857
208,0.4938657642074805,0.35174975091456007,0.6943061487013115,0.5591560412681684
209,0.5079246521468617,0.3803690894581501,0.7048149490643083,0.5772542161066969
210,0.47835642003351164,0.3740559462790353,0.6690121624820102,0.5617292613429925
211,0.5136538729395512,0.37768990738754665,0.7020650346849874,0.5570210632260348
212,0.4902138246886681,0.38238674316517085,0.6793112166772793,0.5794072830741795
213,0.50637983677031,0.3683130622337093,0.7115963970481222,0.5863737191370654
214,0.5152090334071163,0.3914724059682877,0.706721297879491,0.5911728183626086
215,0.4735048122063344,0.3504643499162826,0.6719556082670028,0.5350174056154067
216,0.4801941190057536,0.36086839816820654,0.659950432534523,0.5604548436406138
217,0.4681382808045799,0.35913583402492627,0.664959621448929,0.5576515967730914
218,0.5340603243867366,0.39411934147298594,0.7275980707444234,0.5906479583985808
219,0.4871187564809851,0.36984046952057026,0.6735557258757807,0.5583016482489285
220,0.5140480428387785,0.3918561991228911,0.7219978653452623,0.6098245776878685
221,0.48233022096793077,0.3751944442918859,0.6785114309637649,0.5702640967623556
222,0.4921051719538589,0.3595412643005914,0.7061381471681167,0.5674976795227218
223,0.5292067916499267,0.3648042802847832,0.7148745989936909,0.5740976791139606
224,0.49296791996180644,0.38069357310456264,0.6769258955444942,0.570090419117585
225,0.5167473143138813,0.3798609267767862,0.7096256558425846,0.5794315645487209
226,0.47129820704534475,0.3545987212971335,0.6699840435567682,0.5616386411609233
227,0.5083310561183363,0.37648603378061457,0.7075114774802541,0.5583426416434972
228,0.48801475610956185,0.35375946676346415,0.686259910885945,0.5477379396559069
229,0.5290890015179548,0.3930006046955241,0.7346817779668778,0.5952147814726717
230,0.5264797380412058,0.40254107523516114,0.7274567112819552,0.6135997342570982
231,0.5025473173373165,0.3907333148845696,0.7114271472143897,0.6023061131975904
232,0.49232994328356167,0.35516987734988453,0.6903364486897499,0.5346371487403899
233,0.5286460378765666,0.3653529958435205,0.7349656359406626,0.5808609358051419
234,0.49422632259587795,0.36885667110989906,0.6896443059247361,0.5479631711774672
235,0.48735671947170583,0.3678101189707835,0.6665110787769761,0.5525705053685079
236,0.525435050951623,0.3871067115316615,0.7137798201300872,0.604488914191055
237,0.5206464337195839,0.3917034104441058,0.7277378020238927,0.5722404521481105
238,0.48378362640588035,0.3573216647425206,0.6765096957066365,0.5469148553010638
239,0.50243986780254,0.3785665840944944,0.7064218559416517,0.5731235288427562
240,0.5011090575456582,0.3769736440239414,0.6873514704357901,0.5646745407571531
241,0.5043087054373516,0.37938785157887056,0.6980212658874009,0.5828448191975361
242,0.5036543066307846,0.36759781203704706,0.6884660054810194,0.5578894003820326
243,0.506713506740408,0.37290487639349534,0.6996759951137002,0.5761164331300971
244,0.5218097645005763,0.3889609022777938,0.7100911325960547,0.5801916887814679
245,0.4932613280403134,0.36978429133615043,0.6850484805555956,0.5659280086273867
246,0.5069877579971569,0.3715452651537259,0.7094166253781199,0.5524591096192316
247,0.5076644153449336,0.3802933824041335,0.6977357212312277,0.5810124720875265
248,0.5145223589061264,0.37552507673634017,0.7037211657709678,0.5719740680845065
249,0.5041056672726468,0.3677625520862791,0.6914092682122149,0.5647181586361087
250,0.4842070527846266,0.37258627049547655,0.6709181429992044,0.5616991357502769
251,0.48236939057409334,0.34986624354722345,0.6788591157479205,0.5379394547529628
252,0.4976121520456362,0.3746186170221556,0.7013804536738442,0.5558630864774059
253,0.5002816701073982,0.3784227509151463,0.6747833002721335,0.5854066896387982
254,0.486052061051215,0.364143268510024,0.6788989606685052,0.5644577274634098
255,0.514726100374413,0.3782950957272348,0.703887651968427,0.5616521817507741
256,0.47844161117161194,0.38596318466598,0.6793814481463002,0.5674406150725687
257,0.49212059492357113,0.35504337913934303,0.6756886296601908,0.5388609309458011
258,0.4895321723393958,0.36133676734393605,0.6934538696221877,0.5651267270013218
259,0.48750897918834807,0.35313213103446195,0.6853967318524833,0.5517798812796725
260,0.5152992757640904,0.4045270504395418,0.7017969636408249,0.5960869347051415
261,0.5042961517782172,0.36917060204033775,0.6926817307416989,0.5686594948380165
262,0.5069546204590655,0.3743801637611317,0.7146870967158135,0.5860988199926077
263,0.4996502106080301,0.3825966421178717,0.6968252899670322,0.5672293011347622
264,0.5110815949283192,0.3812429006687807,0.715457653461683,0.5819962108796629
265,0.4866256723252907,0.38081428513259186,0.6982596485360409,0.5872450041847256
266,0.5101865714534081,0.3897400934716224,0.7020500752784713,0.5728120839856986
267,0.4923300193356432,0.36307389218232455,0.6810723752067288,0.564734790766956
268,0.4857460369893941,0.3597349851916454,0.6848117539590991,0.5694632778248533
269,0.4937106577400882,0.36868578462456936,0.6910653408957868,0.5775699544922899
270,0.4971895242623594,0.3678940879811858,0.6789367366752684,0.5620355114001291
271,0.5289028394396291,0.3789969588895499,0.7178428627755542,0.5688620247946348
272,0.5118742988617246,0.3738247930308235,0.706984004427919,0.5763372151712913
273,0.499791198736571,0.36310698680398584,0.6987531418611338,0.5648690410662615
274,0.48201809380278515,0.35999510148016206,0.6754740347506961,0.5595023151409717
275,0.5186582633021303,0.39506496837499017,0.7235800430013175,0.5801162661532709
276,0.5154081404922867,0.3998511885115199,0.7191254197768165,0.6093026516278062
277,0.5224910676561796,0.4088669039702149,0.7143011858966044,0.6103444994251807
278,0.5034229739070565,0.3514251527702914,0.6966033039317686,0.5439015813948831
279,0.4885856625001899,0.36912181690892154,0.6761492685562447,0.5709024686771326
280,0.4848618686065485,0.36188685809220217,0.7103204613244238,0.5584292896730179
281,0.5049109366427984,0.36856584867432346,0.6967182559237625,0.565653874361807
282,0.492468212972405,0.3668194892563586,0.6818511098185004,0.5407587206884564
283,0.49802524800134673,0.36204784129156486,0.703576106643765,0.5656358782720755
284,0.5094546309104165,0.38872269075935084,0.7085544070667439,0.5873329228717853
285,0.4997336656722169,0.36784315587319677,0.6883497953990368,0.5575113853184988
286,0.4745489408053375,0.36176558777768136,0.6573440659921505,0.5441393454100044
287,0.5026312731303647,0.388369897945009,0.7073547939588026,0.5968309776977848
288,0.49759997283878,0.38170154291218233,0.7008806078148009,0.5941993722715646
289,0.4985924587912297,0.37403447367106135,0.6970126723883656,0.5677649378444847
290,0.48988923032661924,0.3523145703232256,0.680847702526925,0.5455227789455018
291,0.4852288986314719,0.36676876808673436,0.6859753224801646,0.571053124527172
292,0.5036843534716001,0.3807001962444254,0.6937335072422658,0.5707195518695586
293,0.5165008085904977,0.38807314794464404,0.7099156702173949,0.5812482396809545
294,0.4926719778718919,0.3624181405512784,0.6829904442686885,0.5554251205396136
295,0.5323742588441357,0.4087359394405034,0.7180746813631065,0.6081117693742691
296,0.5028168197912909,0.3911853379791738,0.7104390467573984,0.5811648820369584
297,0.5285336953141369,0.3879554687854747,0.7126669533530812,0.5803996461144166
298,0.49851464951304086,0.3700632972144819,0.6917821706216415,0.5521574231945229
299,0.4656041091711066,0.36394173407566344,0.6589777779912159,0.568843089608161
300,0.48450694520875903,0.3586828798539359,0.6777986066699567,0.5600563101433332
301,0.5121881150869976,0.3773906037282219,0.7076340002330831,0.5837753314923161
302,0.46072930593163663,0.3546620262033465,0.6378628747794469,0.5467944159712704
303,0.5087817451310724,0.3930610648257636,0.7046787110903074,0.5921883176538568
304,0.496333078878743,0.3864279339121721,0.7043808074358903,0.5689946334186677
305,0.4874748197740477,0.3687164656530364,0.6764327173316159,0.569651814412909
306,0.5149836163486698,0.36217981555899453,0.6927967815997534,0.5460029650947389
307,0.4915494583434324,0.3630829313065977,0.7023572311829228,0.5629893516975712
308,0.5045541735807743,0.38444448114337876,0.698580431434023,0.5863854361386859
309,0.5116297961966592,0.37659581307755186,0.6907841383773576,0.5709483510913667
310,0.5000908152836933,0.3812083385746297,0.698961411164671,0.5662329304188053
311,0.4973011852609214,0.3674814025144231,0.6804226613181352,0.5613231861027179
312,0.4965529239827837,0.37421313028594244,0.6892671976871695,0.5794918734613875
313,0.5028447176189507,0.3567271499618505,0.7033457807297953,0.5464685793974213
314,0.4828800837514788,0.3474759209610536,0.677182983002289,0.5444730637291557
315,0.48189243712381696,0.39459604218465893,0.669092006621603,0.6015738793594018
316,0.48148645735165846,0.3581638491738208,0.6777752652321993,0.5436051790678654
317,0.49671101592299377,0.3580810877822131,0.7037910974874538,0.549230040679974
318,0.49038376256005967,0.35078151166837057,0.6913497576706393,0.5553938401951544
319,0.49372889812068155,0.35635259094462507,0.6921033538259524,0.5572566969881027
320,0.5031501238425665,0.37371457792490437,0.7051518866161653,0.562693357722848
321,0.5027510507849456,0.3720981814201208,0.7022199071957641,0.5661664165603048
322,0.48834051169007653,0.3789035870829902,0.692042044743999,0.5785773052981875
323,0.5233011344745858,0.4017888259981389,0.7050464667281199,0.6130895829060212
324,0.5073116388470313,0.37652184761855567,0.7138030275929965,0.5784497095967734
325,0.5180920385012423,0.3827161303665625,0.7141647160145514,0.598502723554606
326,0.497111904812861,0.36393139485811926,0.6999195027816333,0.5524564194478512
327,0.4963359543373183,0.37058400537842784,0.6846853101783417,0.5730469511980427
328,0.49469336615419623,0.34465342684300326,0.6820942012057526,0.5304435347477476
329,0.4756212171338648,0.3741805230683586,0.6687857772142539,0.5723258591375113
330,0.5124749114387535,0.3733819031826918,0.7129255239350969,0.5665631856973066
331,0.4973092081186744,0.3893507039166701,0.6902212322717985,0.6041108604061426
332,0.4891955730946816,0.360658990431306,0.6821756965068537,0.5429565997717516
333,0.5014993754907852,0.3835903408552302,0.6854317424092659,0.5714945382124983
334,0.4922174769684393,0.3706168645865556,0.693280184479686,0.562944009082791
335,0.5098415343716448,0.37720064526453073,0.7026263256216527,0.5697233984084366
336,0.49359478389216427,0.3744081688522984,0.6787500707990006,0.5655484930631112
337,0.4929483740978906,0.37465281905896597,0.6679067464320325,0.5698370679391798
338,0.547327819495375,0.39346969365253776,0.7496939254276305,0.5879799002682001
339,0.4951788635226759,0.3824473887387508,0.7119312272221475,0.5904633859810084
340,0.5074162561247831,0.39397345315558935,0.6864579736211082,0.5781712088664376
341,0.4867030558862595,0.37034690571881274,0.6738961589267554,0.5691635189828154
342,0.5049248443371072,0.37117664424662156,0.7084456115772643,0.5745876149263217
343,0.5002038847814625,0.3728905383696788,0.6804263983101779,0.5740758817203347
344,0.5054512423725459,0.3633033259500103,0.706339107585684,0.5570696392063728
345,0.46699763832853647,0.35567984625703003,0.6463465599030296,0.556910689781582
346,0.48633324580136406,0.392395202983384,0.6622166608989826,0.581774661482108
347,0.495913098168439,0.37024723474526644,0.703698352946772,0.5636931723829343
348,0.5074387227123179,0.35331311042339536,0.6983977339739582,0.5592740399859761
349,0.5070685050455761,0.38705247547129423,0.713610985318213,0.5886878012598818
350,0.49093708152585586,0.3880825849929943,0.6814448028449452,0.5944946526836467
351,0.49817411003161294,0.3823935602394142,0.7189595242478055,0.5829974923286194
352,0.5012847608257376,0.34854125031191097,0.7086780953593411,0.5446284622993001
353,0.481993741656671,0.35863738592378497,0.6744524061199302,0.5480605144088754
354,0.5243550778316508,0.3994780915882399,0.7301402955640119,0.6095473444865456
355,0.4769600297094358,0.342838222584559,0.6829806929232588,0.5355862375857087
356,0.492990060121121,0.37239650860329093,0.6763079175170246,0.5630308277756326
357,0.5137635433269634,0.3654304483485224,0.6955547290562905,0.5508248930889798
358,0.5072961235078927,0.39262869390227323,0.7148241492311272,0.5861201286139592
359,0.5219126937796792,0.38860026374397766,0.713013619374073,0.5884594848938857
360,0.4881132650536275,0.3474003025024864,0.6785120314386497,0.5394984738206348
361,0.48116227382925,0.38440755985989467,0.6633323518329696,0.5666855934842244
362,0.46810283006396847,0.3294079996501131,0.6551431520084285,0.5130421046947565
363,0.5073513928929008,0.3900940533183574,0.7059431657475309,0.5866502549206709
364,0.5157360034513899,0.40779814933849,0.7024066965931474,0.612650131247008
365,0.5081784556942869,0.34434251387399945,0.7158506837739161,0.545552037305882
366,0.5039226955365913,0.38656619389586466,0.7107626001963889,0.5804800960579753
367,0.48178129040010476,0.3505397490100877,0.6653660687976176,0.5359854416032641
368,0.47720140547666856,0.34131349405874445,0.6804874423818555,0.5578418634081623
369,0.5155144877186106,0.38152691220703094,0.7193101230707964,0.5687209750927146
370,0.4928640433496946,0.35434648406930763,0.6944044181808606,0.5533944412764893
371,0.4938363368357821,0.40308581950928574,0.6786739175032195,0.5803085757062143
372,0.49297679668153604,0.3496643949087897,0.6870254397559787,0.5535850823659213
373,0.49007615144041433,0.3805924645994178,0.684704723664354,0.5820400076988059
374,0.5245521993462633,0.3806534300081697,0.7288067519930969,0.5768066686275016
375,0.4924721709587938,0.38051686279151214,0.7065068766941792,0.5873845514636699
376,0.4677385843203685,0.35661770499136,0.6744288573404111,0.5444125874245612
377,0.5019981747452084,0.3477491307873581,0.6916974999090271,0.5539028022259842
378,0.4770666218761552,0.35901747015787827,0.6962431690875412,0.549414718396469
379,0.4905328025460817,0.37577581984927305,0.6721749965368982,0.5724997936729997
380,0.5140175382722695,0.3855349374923779,0.6952432003860707,0.5812618904214416
381,0.49236057178882353,0.38390106534064045,0.6818904341747798,0.5881815431842123
382,0.5080140591331035,0.37661763084734823,0.7005130807940069,0.5881690194849721
383,0.48240967719791883,0.3666115116206606,0.6810408183016141,0.5885504175017219
384,0.5043209903524679,0.3763217704724311,0.7064349834192448,0.5877927723942429
385,0.48289833237385427,0.35416454278392007,0.6876934446089744,0.5221646747984631
386,0.5059622325127919,0.3850510740140817,0.7030553429692574,0.6011475711772573
387,0.5152261361068523,0.36367207996656314,0.7258659780294284,0.5713225809599206
388,0.4955535634539196,0.3632196046205834,0.7227802875784403,0.5637340518318983
389,0.47244949737327885,0.3789880484128361,0.6659956866369346,0.568449373379417
390,0.4940521202154613,0.35800667814164716,0.698151123789793,0.5453788125864283
391,0.4981781682323526,0.3475448333421738,0.7049613640235406,0.5503880457879529
392,0.5068404291078874,0.41015590709947386,0.7049786192770904,0.6136721887621256
393,0.49235608264686226,0.3954598760205368,0.6878732474815558,0.6033084790956004
394,0.4942530818260495,0.36987012647018824,0.6920070163837255,0.5735817146446088
395,0.48350278841306976,0.3710023250637394,0.6738468169848145,0.5740642742489463
396,0.5118444196540545,0.3925339743396639,0.696921350215335,0.5892530568940952
397,0.4848936315091922,0.3671225552715161,0.6742429370363642,0.5680595273226784
398,0.5024448761765982,0.37906711978557334,0.7023196308360553,0.5729957777113021
399,0.5077140337386754,0.37461238536359204,0.6938554690824553,0.5618383893968354
400,0.5143016328688383,0.37282143546633456,0.7123685780170327,0.5774293003822714
401,0.4881863574231746,0.36727286180307284,0.6879702299772771,0.55195700980337
402,0.49288246956903187,0.39526478857707636,0.6560692039745873,0.5615850437768002
403,0.47161146883593935,0.36334752968980555,0.6715874487556838,0.5624341713044549
404,0.5084992341505006,0.38126636201142455,0.7124480722903194,0.5806605530349684
405,0.504446298145124,0.3743357464948756,0.7042359298249723,0.5851383272283618
406,0.5158263682502957,0.39668087509695,0.7210892834098503,0.6052185630876542
407,0.5041555715603027,0.36926960419037325,0.7084462289717981,0.5780249491006793
408,0.4804253006559163,0.3604381890918774,0.6649442080327111,0.555087423718569
409,0.4892845345394969,0.36832615032571636,0.6970311980361188,0.5688355335325062
410,0.5082607819315409,0.36994689843426687,0.7173532792521827,0.5658207506938534
411,0.5250938738941362,0.3820427355526295,0.7139718818133404,0.5684865928973442
412,0.5036500844075558,0.39050640229706474,0.7049261819137796,0.5992239659398271
413,0.48120043724603473,0.3710777906591177,0.6872085448955646,0.5554393491120287
414,0.502469125412264,0.3687198568328532,0.69991605423457,0.56077350914457
415,0.48638766023582547,0.37681301062188727,0.6662383310439216,0.5537069505056448
416,0.5005552152058478,0.3684461607980511,0.7098096229586658,0.5829201391584825
417,0.5162544634535194,0.384701175717752,0.7111785142220574,0.591419592891919
418,0.5080041031121713,0.3741076757497387,0.6969157924548776,0.5632067627744335
419,0.49623663905262155,0.3743370350341938,0.7143620578439399,0.5679281845493643
420,0.5175280161339704,0.40287347881132124,0.72205310054481,0.5971034694936395
421,0.5191801769462273,0.36995689597594333,0.7146616693404084,0.5672904169906677
422,0.4917993146031633,0.3586589568979922,0.6992861541482417,0.5612849719567493
423,0.4627134161789761,0.34678721937449863,0.6624677958701283,0.5400435580771474
424,0.5040203366867663,0.36937696816816257,0.6984709712818208,0.5715043336932424
425,0.5082271164709531,0.3772879509966578,0.7117907804132517,0.5840808370335473
426,0.4749516203184336,0.3739758550366146,0.6881723176262183,0.5664189629264437
427,0.5035662682274928,0.37666243243159075,0.6903148834450776,0.5824905292496049
428,0.4928487904295098,0.3648935253609606,0.697754052892546,0.5719206142911818
429,0.4798523477157829,0.3780303583528784,0.6753964822697759,0.5731900220105293
430,0.4991933118055799,0.3972303285826787,0.6901765478745227,0.6122788244503268
431,0.5106709194558559,0.35263275624054924,0.7040552435398849,0.5524909895323733
432,0.48883323900958225,0.3768831164908613,0.6826480814204039,0.5781450454145926
433,0.5126142037170015,0.39908888708475293,0.6980070145804522,0.5955834769401605
434,0.4663930743910191,0.3676146166118328,0.6408092188529938,0.5515504787886519
435,0.510756950593689,0.4043035481168464,0.7125038021183696,0.6155374848334504
436,0.47534571777777995,0.3501043860282989,0.6782693948191691,0.5297015686617332
437,0.517596855247399,0.39641206369617094,0.7180780535329568,0.5935212031182815
438,0.5117242114485678,0.37161583818324206,0.7149580790240293,0.5631015294276089
439,0.4920267654525566,0.35965950388428697,0.6949032166331944,0.555056290492583
440,0.5068773076194323,0.37661526522532485,0.6939928180157628,0.5986399834748479
441,0.5113464776219042,0.3950908082387183,0.6939640101437607,0.5827371013039118
442,0.5083421247526347,0.3698190411295927,0.7016251816512296,0.5571425160043445
443,0.4999191660623678,0.37953020170050505,0.6999806357680757,0.5793829878049309
444,0.5020218061801329,0.38651068217916845,0.7051138071982003,0.5988096431710768
445,0.4792483713363128,0.37380788513368635,0.6786779494799993,0.5722288560751971
446,0.4954422068442591,0.36617388153085295,0.684748578688169,0.5578042403475661
447,0.48743988610821504,0.374219884231773,0.6861668975613016,0.5811309525494535
448,0.508522481910673,0.38943770375905695,0.7139243581609844,0.5965129941984544
449,0.5230440145600767,0.38545813969004933,0.7208285359546613,0.5741146484512993
450,0.47423507811247756,0.3416789704697646,0.6566097537341823,0.5391071048148791
451,0.5133992608935818,0.3713209238190385,0.7195556113228662,0.5866394093657333
452,0.4746866905893443,0.370850685306584,0.6695516282906729,0.5814890054965823
453,0.4975299027587651,0.370119968689127,0.6864727684514517,0.5664195725100719
454,0.5071442413233284,0.40334893796913796,0.6926981451227422,0.6041905910402942
455,0.48864878551260116,0.37077468092361454,0.6874470761312549,0.5535614584745489
456,0.48825453556149084,0.3942757232632781,0.6718860803030734,0.5913996096706192
457,0.4951978596611394,0.3686920181904164,0.698749360291086,0.5657622156382125
458,0.4896424725390734,0.3613597202051366,0.6703754166471952,0.5587754272893941
459,0.48981999976633017,0.37276661272762696,0.6906347875756725,0.556897638614337
460,0.5044419284441864,0.4017073568431513,0.683757475513729,0.6053094132651844
461,0.500962178407613,0.35345770831754847,0.7025153017313266,0.555478709709783
462,0.4962321054498229,0.3982753614478639,0.6946721801808435,0.5929146325261117
463,0.49784487069656735,0.3941795731219267,0.6860779795508368,0.5884194704737904
464,0.47911458046029876,0.3527558651970249,0.6617377704951175,0.5449468431433329
465,0.5029573261511168,0.3915646672282031,0.7049452513274316,0.584548476996742
466,0.4993788989539757,0.3560569428493798,0.6961098720076114,0.5601485056172191
467,0.5070320907638418,0.39441782002676323,0.70722539275302,0.5902516715194657
468,0.4867948616920339,0.33407132159218367,0.6974382483106433,0.5388010319553481
469,0.4839417339506769,0.3667532688077068,0.679350450754487,0.5688701962584266
470,0.4884249751405473,0.3559716550882146,0.6941003783233172,0.5525268668646448
471,0.5043271479708011,0.3767894031404246,0.6974479581963681,0.5827385949560198
472,0.5045982859618607,0.3770585833992648,0.6775287471683248,0.5652631127118249
473,0.48944056414805237,0.351550814371876,0.6728845207273919,0.5447415612760206
474,0.48388795402306717,0.3692514350418064,0.6741954979161081,0.5603667272497553
475,0.4875483163825001,0.3548606843926825,0.685834131636024,0.542359961808435
476,0.49293586701721787,0.3754055578301792,0.6880765378927647,0.5721335767213567
477,0.4913875559070346,0.3727202890612557,0.6775522842979912,0.5666042428106679
478,0.484086695338858,0.36924023230859754,0.6742084306378014,0.5557702633847516
479,0.5273393179083254,0.408744334722489,0.741220588661108,0.6219017047812027
480,0.5073763438728272,0.38674712133725,0.6920142913389785,0.5696981279360341
481,0.5199025379481964,0.3968332951544771,0.719255595411278,0.5953891135966403
482,0.48276497459523926,0.3598315591682389,0.6642071065098696,0.5452872294070059
483,0.49557533144210714,0.3661154616914455,0.6810141365903559,0.5741374122970037
484,0.506851534022182,0.37591871424042844,0.6746459013124866,0.5669953317793606
485,0.4911927252909205,0.37309458618892827,0.6897130553790737,0.5618728119548485
486,0.44501147661220014,0.3444790195608425,0.6413096824606878,0.5550709485734798
487,0.48968578562126497,0.3739975260298079,0.6801404001426055,0.578205091273104
488,0.5059433063997977,0.3749652051078099,0.7004135086240113,0.5702587951819789
489,0.5144106725247861,0.38917575329979065,0.7095317964624441,0.6010545347214024
490,0.5159026505549185,0.36657415292252005,0.7168237683839402,0.5685604480654385
491,0.4838401623526242,0.37516051328275457,0.6778141927169807,0.5745189980605785
492,0.499101014164105,0.3502436292935453,0.6980264352535732,0.5413308578066225
493,0.4966031965672457,0.3625753812672404,0.6844945686684771,0.5580716716312982
494,0.5200592307051201,0.3685764058384794,0.7107106813625557,0.5450732800994337
495,0.4880630510748164,0.3928401993534796,0.6770088600561891,0.5990356051771998
496,0.517984272448439,0.3906452487582928,0.7142400360995769,0.5936849190180118
497,0.5019944011423916,0.38935848626541636,0.70187599116836,0.5753994443581979
498,0.5193655104958268,0.38474109929680805,0.7207107179295419,0.5855014920846389
499,0.5183168583823349,0.3854229953480836,0.7171651293788012,0.6057621425166799
500,0.4965845120535775,0.32540359849453304,0.698380890746888,0.5283858479664758
501,0.49938172133138464,0.38596705825766503,0.6991792125331785,0.5817229733892992
502,0.5051327665231254,0.40094006888528166,0.6894738871645502,0.6201738044957739
503,0.5175920192820006,0.40037736938958174,0.6986644704329712,0.5983958530772313
504,0.5156795200550136,0.39372430398196046,0.7010290578557467,0.5890499547377294
505,0.5040944547654583,0.3901984985274393,0.7091305435844238,0.6003361825353322
506,0.4937773543870979,0.3806340100382381,0.6871575848995513,0.5717908732893796
507,0.5182454862059158,0.37503152395892847,0.7107416006290257,0.5944617854970893
508,0.481040978912802,0.37099548941637334,0.6852468464982159,0.5812107433508766
509,0.5191926622619532,0.37859769355213935,0.7137960187445563,0.5722118974504128
510,0.48711625679943144,0.3672768236726304,0.7002094405319947,0.5761699066478179
511,0.4818693418386952,0.3782444679161994,0.6691015365854172,0.5689729718205873
512,0.49518337222161274,0.35962900171897516,0.703255998039398,0.5706176984150068
